seed,replicate,n_episodes,ar_coef,total_features,model_name,model_label,grouped_auc,grouped_brier,random_auc,random_brier,delta_cv,event_rate,n_obs,n_eff,rho_hat,avg_episode_size
46001,1,50,0.9,5,random_forest,Random Forest,0.5038777834008097,0.3057113851082596,0.7702318446356275,0.19447906623548955,0.26635406123481786,0.46099290780141844,1128,129.49934355287576,0.357628426000615,22.56
47000,0,50,0.9,5,boosted_trees,Boosted Trees,0.5196777722072832,0.35654484267313885,0.7906221989274266,0.18297900484972512,0.2709444267201434,0.42815814850530376,1037,110.96869763985964,0.42274456212569855,20.74
47001,1,50,0.9,5,boosted_trees,Boosted Trees,0.6675628689253659,0.2811145867127283,0.9026845637583892,0.1250641863775371,0.23512169483302336,0.473015873015873,945,91.51094713219607,0.5210409701617384,18.9
48000,0,50,0.9,20,logistic,Logistic Regression,0.6226621438766242,0.24218346351010306,0.6708650762757419,0.2180334540419064,0.04820293239911766,0.3753191489361702,1175,92.60615157020682,0.5194729772036344,23.5
48001,1,50,0.9,20,logistic,Logistic Regression,0.761318407960199,0.1996630039449328,0.7889259061833689,0.18641783432357387,0.02760749822316988,0.4178794178794179,962,84.83061345756931,0.5668994356362582,19.24
49000,0,50,0.9,20,random_forest,Random Forest,0.6908948177780646,0.21558455601081014,0.8009269714273424,0.17808533512163502,0.11003215364927776,0.5168018539976825,863,100.67805805882134,0.4656751348409349,17.26
49001,1,50,0.9,20,random_forest,Random Forest,0.6344320316361839,0.23908429003335901,0.7712664359861591,0.19621385182735904,0.13683440434997518,0.4166666666666667,1020,92.13425633900509,0.5191134439785787,20.4
50000,0,50,0.9,20,boosted_trees,Boosted Trees,0.5930524139917486,0.29882669641356124,0.7646453350954329,0.19627132967877736,0.1715929211036843,0.4483111566018424,977,125.37906356061687,0.36636297589814826,19.54
50001,1,50,0.9,20,boosted_trees,Boosted Trees,0.5168533653087628,0.32914628856834494,0.792319586002335,0.18072567498734754,0.2754662206935722,0.5853960396039604,808,115.29997693223771,0.39629334605745076,16.16
51000,0,50,0.9,100,logistic,Logistic Regression,0.49546174142480215,0.28427706119315654,0.5669323705040967,0.25052807374102115,0.07147062907929458,0.38523925385239255,1233,157.93326239810492,0.28770478048866466,24.66
51001,1,50,0.9,100,logistic,Logistic Regression,0.6946415189824142,0.25820586022116043,0.7497056047025391,0.21778300145009044,0.05506408572012489,0.4862183020948181,907,101.07137748268943,0.4652191438818925,18.14
52000,0,50,0.9,100,random_forest,Random Forest,0.6578416667717013,0.22670278073841782,0.7109334627358549,0.21424391239222002,0.05309179596415359,0.5518102372034956,801,134.33814831570987,0.3303971662361694,16.02
52001,1,50,0.9,100,random_forest,Random Forest,0.5827418990505476,0.2440126100381817,0.6750712271471979,0.22869248748459253,0.09232932809665029,0.44170616113744077,1055,102.28978018923897,0.4633749169355602,21.1
53000,0,50,0.9,100,boosted_trees,Boosted Trees,0.6454413293707388,0.26523507332674484,0.762262727381467,0.20137143414774772,0.11682139801072822,0.5368983957219251,935,107.91887585749139,0.43298956512853365,18.7
53001,1,50,0.9,100,boosted_trees,Boosted Trees,0.680718921512287,0.2683674316981299,0.7846926025317256,0.191803241899925,0.1039736810194386,0.5411899313501144,874,108.36080214947663,0.42874072790520895,17.48
54000,0,100,0.0,5,logistic,Logistic Regression,0.6285421735433522,0.23629698523003337,0.628407474133504,0.23592431513151052,-0.00013469940984822681,0.5097435897435898,1950,254.0020298393786,0.3609245406920582,19.5
54001,1,100,0.0,5,logistic,Logistic Regression,0.7312494988172087,0.20533571135909548,0.7280544585221121,0.20667771715058184,-0.0031950402950965406,0.43507214206437295,1802,168.91415388825763,0.5680458835129554,18.02
55000,0,100,0.0,5,random_forest,Random Forest,0.6278171052541432,0.2469669299256993,0.7603525085468036,0.19355117282511625,0.13253540329266034,0.41385597082953507,2194,183.61714315928873,0.5228641538955349,21.94
